before {'accuracy': 0.044921875, 'correct_probability': 0.09788074158132076}
{'step': 850, 'reward': 0.107421875, 'group_hit': 0.75, 'pg': -0.015870174393057823, 'kl': 0.061692506074905396, 'grad_norm': 0.5770691633224487}
{'step': 855, 'reward': 0.140625, 'group_hit': 0.8125, 'pg': -0.019816897809505463, 'kl': 0.06413556635379791, 'grad_norm': 0.6895654797554016}
{'step': 860, 'reward': 0.130859375, 'group_hit': 0.78125, 'pg': -0.01559227705001831, 'kl': 0.05283907800912857, 'grad_norm': 0.5141361951828003}
{'step': 865, 'reward': 0.103515625, 'group_hit': 0.75, 'pg': -0.003952013328671455, 'kl': 0.08538740128278732, 'grad_norm': 0.7288101315498352}
{'step': 870, 'reward': 0.10546875, 'group_hit': 0.6875, 'pg': -0.002348051406443119, 'kl': 0.06123562157154083, 'grad_norm': 0.46850714087486267}
{'step': 875, 'reward': 0.11328125, 'group_hit': 0.75, 'pg': -0.007008255925029516, 'kl': 0.036422573029994965, 'grad_norm': 0.619556725025177}
{'step': 880, 'reward': 0.140625, 'group_hit': 0.875, 'pg': -0.032740671187639236, 'kl': 0.05609845742583275, 'grad_norm': 0.6963997483253479}
{'step': 885, 'reward': 0.12890625, 'group_hit': 0.875, 'pg': -0.018640901893377304, 'kl': 0.09778174757957458, 'grad_norm': 0.9722232222557068}
{'step': 890, 'reward': 0.109375, 'group_hit': 0.90625, 'pg': 0.004099391400814056, 'kl': 0.05061059445142746, 'grad_norm': 0.4922693371772766}
{'step': 895, 'reward': 0.109375, 'group_hit': 0.75, 'pg': -0.0075948527082800865, 'kl': 0.06489601731300354, 'grad_norm': 0.8102033734321594}
{'step': 900, 'reward': 0.119140625, 'group_hit': 0.75, 'pg': -0.011588669382035732, 'kl': 0.07603150606155396, 'grad_norm': 0.5876017212867737}
{'step': 905, 'reward': 0.134765625, 'group_hit': 0.90625, 'pg': -0.02148512750864029, 'kl': 0.04885251820087433, 'grad_norm': 0.6517651081085205}
{'step': 910, 'reward': 0.1328125, 'group_hit': 0.8125, 'pg': -0.014699982479214668, 'kl': 0.06748809665441513, 'grad_norm': 0.6609634757041931}
{'step': 915, 'reward': 0.12890625, 'group_hit': 0.84375, 'pg': -0.026191825047135353, 'kl': 0.07832774519920349, 'grad_norm': 0.6995336413383484}
{'step': 920, 'reward': 0.11328125, 'group_hit': 0.71875, 'pg': -0.02504134364426136, 'kl': 0.09400533139705658, 'grad_norm': 0.5936959385871887}
{'step': 925, 'reward': 0.142578125, 'group_hit': 0.78125, 'pg': -0.01268794760107994, 'kl': 0.07112719118595123, 'grad_norm': 0.7759346961975098}
{'step': 930, 'reward': 0.115234375, 'group_hit': 0.75, 'pg': -0.01922067627310753, 'kl': 0.06667400151491165, 'grad_norm': 0.6818251013755798}
{'step': 935, 'reward': 0.09375, 'group_hit': 0.78125, 'pg': -0.007862106896936893, 'kl': 0.05676160380244255, 'grad_norm': 0.5456578135490417}
{'step': 940, 'reward': 0.099609375, 'group_hit': 0.75, 'pg': -0.012685485184192657, 'kl': 0.06651140749454498, 'grad_norm': 0.5284913778305054}
{'step': 945, 'reward': 0.1171875, 'group_hit': 0.78125, 'pg': -0.002365121617913246, 'kl': 0.049160186201334, 'grad_norm': 0.6202048659324646}
{'step': 950, 'reward': 0.1484375, 'group_hit': 0.9375, 'pg': -0.019993340596556664, 'kl': 0.05082070827484131, 'grad_norm': 0.7588928937911987}
{'step': 955, 'reward': 0.169921875, 'group_hit': 0.8125, 'pg': -0.029072143137454987, 'kl': 0.09183906018733978, 'grad_norm': 0.9586747884750366}
{'step': 960, 'reward': 0.103515625, 'group_hit': 0.71875, 'pg': -0.020615532994270325, 'kl': 0.05354076623916626, 'grad_norm': 0.6516769528388977}
{'step': 965, 'reward': 0.138671875, 'group_hit': 0.875, 'pg': -0.02904711849987507, 'kl': 0.07664000988006592, 'grad_norm': 0.6896446347236633}
{'step': 970, 'reward': 0.109375, 'group_hit': 0.8125, 'pg': -0.0013341526500880718, 'kl': 0.09363102912902832, 'grad_norm': 0.9024996161460876}
{'step': 975, 'reward': 0.1328125, 'group_hit': 0.84375, 'pg': -0.033145226538181305, 'kl': 0.1153016909956932, 'grad_norm': 0.6388264298439026}
{'step': 980, 'reward': 0.126953125, 'group_hit': 0.78125, 'pg': -0.02553822100162506, 'kl': 0.07625038176774979, 'grad_norm': 0.7308396697044373}
{'step': 985, 'reward': 0.1171875, 'group_hit': 0.75, 'pg': -0.006197770591825247, 'kl': 0.08960118144750595, 'grad_norm': 0.8920463919639587}
{'step': 990, 'reward': 0.134765625, 'group_hit': 0.84375, 'pg': -0.021032223477959633, 'kl': 0.05659080669283867, 'grad_norm': 0.8394572138786316}
{'step': 995, 'reward': 0.16015625, 'group_hit': 0.8125, 'pg': -0.027964798733592033, 'kl': 0.06296540796756744, 'grad_norm': 0.9048789143562317}
{'step': 1000, 'reward': 0.099609375, 'group_hit': 0.78125, 'pg': 0.007685988210141659, 'kl': 0.08223386108875275, 'grad_norm': 0.6228892803192139}
after {'accuracy': 0.150390625, 'correct_probability': 0.12222430389374495} saved runs/grpo_lowkl_arithmetic_1000.json
